"Codice comune","Comune","Età","Sesso","Popolazione"
"017187","Toscolano-Maderno","48","Totale","131"
"017187","Toscolano-Maderno","48","Maschi","69"
"017187","Toscolano-Maderno","48","Femmine","62"
"017187","Toscolano-Maderno","49","Totale","140"
"017187","Toscolano-Maderno","49","Maschi","73"
"017187","Toscolano-Maderno","49","Femmine","67"
"017187","Toscolano-Maderno","50","Totale","110"
"017187","Toscolano-Maderno","50","Maschi","47"
"017187","Toscolano-Maderno","50","Femmine","63"
"017187","Toscolano-Maderno","51","Totale","142"
"017187","Toscolano-Maderno","51","Maschi","83"
"017187","Toscolano-Maderno","51","Femmine","59"
"017187","Toscolano-Maderno","52","Totale","120"
"017187","Toscolano-Maderno","52","Maschi","53"
"017187","Toscolano-Maderno","52","Femmine","67"
"017187","Toscolano-Maderno","53","Totale","147"
"017187","Toscolano-Maderno","53","Maschi","77"
"017187","Toscolano-Maderno","53","Femmine","70"
"017187","Toscolano-Maderno","54","Totale","127"
"017187","Toscolano-Maderno","54","Maschi","73"
"017187","Toscolano-Maderno","54","Femmine","54"
"017187","Toscolano-Maderno","55","Totale","117"
"017187","Toscolano-Maderno","55","Maschi","50"
"017187","Toscolano-Maderno","55","Femmine","67"
"017187","Toscolano-Maderno","56","Totale","119"
"017187","Toscolano-Maderno","56","Maschi","59"
"017187","Toscolano-Maderno","56","Femmine","60"
"017187","Toscolano-Maderno","57","Totale","110"
"017187","Toscolano-Maderno","57","Maschi","51"
"017187","Toscolano-Maderno","57","Femmine","59"
"017187","Toscolano-Maderno","58","Totale","103"
"017187","Toscolano-Maderno","58","Maschi","54"
"017187","Toscolano-Maderno","58","Femmine","49"
"017187","Toscolano-Maderno","59","Totale","122"
"017187","Toscolano-Maderno","59","Maschi","72"
"017187","Toscolano-Maderno","59","Femmine","50"
"017187","Toscolano-Maderno","60","Totale","109"
"017187","Toscolano-Maderno","60","Maschi","53"
"017187","Toscolano-Maderno","60","Femmine","56"
"017187","Toscolano-Maderno","61","Totale","110"
"017187","Toscolano-Maderno","61","Maschi","53"
"017187","Toscolano-Maderno","61","Femmine","57"
"017187","Toscolano-Maderno","62","Totale","92"
"017187","Toscolano-Maderno","62","Maschi","45"
"017187","Toscolano-Maderno","62","Femmine","47"
"017187","Toscolano-Maderno","63","Totale","93"
"017187","Toscolano-Maderno","63","Maschi","53"
"017187","Toscolano-Maderno","63","Femmine","40"
"017187","Toscolano-Maderno","64","Totale","93"
"017187","Toscolano-Maderno","64","Maschi","42"
"017187","Toscolano-Maderno","64","Femmine","51"
"017187","Toscolano-Maderno","65","Totale","88"
"017187","Toscolano-Maderno","65","Maschi","48"
"017187","Toscolano-Maderno","65","Femmine","40"
"017187","Toscolano-Maderno","66","Totale","103"
"017187","Toscolano-Maderno","66","Maschi","40"
"017187","Toscolano-Maderno","66","Femmine","63"
"017187","Toscolano-Maderno","67","Totale","109"
"017187","Toscolano-Maderno","67","Maschi","48"
"017187","Toscolano-Maderno","67","Femmine","61"
"017187","Toscolano-Maderno","68","Totale","101"
"017187","Toscolano-Maderno","68","Maschi","44"
"017187","Toscolano-Maderno","68","Femmine","57"
"017187","Toscolano-Maderno","69","Totale","94"
"017187","Toscolano-Maderno","69","Maschi","43"
"017187","Toscolano-Maderno","69","Femmine","51"
"017187","Toscolano-Maderno","70","Totale","109"
"017187","Toscolano-Maderno","70","Maschi","49"
"017187","Toscolano-Maderno","70","Femmine","60"
"017187","Toscolano-Maderno","71","Totale","108"
"017187","Toscolano-Maderno","71","Maschi","48"
"017187","Toscolano-Maderno","71","Femmine","60"
"017187","Toscolano-Maderno","72","Totale","95"
"017187","Toscolano-Maderno","72","Maschi","42"
"017187","Toscolano-Maderno","72","Femmine","53"
"017187","Toscolano-Maderno","73","Totale","95"
"017187","Toscolano-Maderno","73","Maschi","37"
"017187","Toscolano-Maderno","73","Femmine","58"
"017187","Toscolano-Maderno","74","Totale","83"
"017187","Toscolano-Maderno","74","Maschi","43"
"017187","Toscolano-Maderno","74","Femmine","40"
"017187","Toscolano-Maderno","75","Totale","87"
"017187","Toscolano-Maderno","75","Maschi","47"
"017187","Toscolano-Maderno","75","Femmine","40"
"017187","Toscolano-Maderno","76","Totale","94"
"017187","Toscolano-Maderno","76","Maschi","45"
"017187","Toscolano-Maderno","76","Femmine","49"
"017187","Toscolano-Maderno","77","Totale","81"
"017187","Toscolano-Maderno","77","Maschi","42"
"017187","Toscolano-Maderno","77","Femmine","39"
"017187","Toscolano-Maderno","78","Totale","76"
"017187","Toscolano-Maderno","78","Maschi","33"
"017187","Toscolano-Maderno","78","Femmine","43"
"017187","Toscolano-Maderno","79","Totale","64"
"017187","Toscolano-Maderno","79","Maschi","25"
"017187","Toscolano-Maderno","79","Femmine","39"
"017187","Toscolano-Maderno","80","Totale","80"
"017187","Toscolano-Maderno","80","Maschi","26"
"017187","Toscolano-Maderno","80","Femmine","54"
"017187","Toscolano-Maderno","81","Totale","59"
"017187","Toscolano-Maderno","81","Maschi","25"
"017187","Toscolano-Maderno","81","Femmine","34"
"017187","Toscolano-Maderno","82","Totale","60"
"017187","Toscolano-Maderno","82","Maschi","26"
"017187","Toscolano-Maderno","82","Femmine","34"
"017187","Toscolano-Maderno","83","Totale","77"
"017187","Toscolano-Maderno","83","Maschi","26"
"017187","Toscolano-Maderno","83","Femmine","51"
"017187","Toscolano-Maderno","84","Totale","56"
"017187","Toscolano-Maderno","84","Maschi","19"
"017187","Toscolano-Maderno","84","Femmine","37"
"017187","Toscolano-Maderno","85","Totale","56"
"017187","Toscolano-Maderno","85","Maschi","21"
"017187","Toscolano-Maderno","85","Femmine","35"
"017187","Toscolano-Maderno","86","Totale","51"
"017187","Toscolano-Maderno","86","Maschi","19"
"017187","Toscolano-Maderno","86","Femmine","32"
"017187","Toscolano-Maderno","87","Totale","55"
"017187","Toscolano-Maderno","87","Maschi","17"
"017187","Toscolano-Maderno","87","Femmine","38"
"017187","Toscolano-Maderno","88","Totale","44"
"017187","Toscolano-Maderno","88","Maschi","14"
"017187","Toscolano-Maderno","88","Femmine","30"
"017187","Toscolano-Maderno","89","Totale","36"
"017187","Toscolano-Maderno","89","Maschi","7"
"017187","Toscolano-Maderno","89","Femmine","29"
"017187","Toscolano-Maderno","90","Totale","35"
"017187","Toscolano-Maderno","90","Maschi","10"
"017187","Toscolano-Maderno","90","Femmine","25"
"017187","Toscolano-Maderno","91","Totale","34"
"017187","Toscolano-Maderno","91","Maschi","11"
"017187","Toscolano-Maderno","91","Femmine","23"
"017187","Toscolano-Maderno","92","Totale","20"
"017187","Toscolano-Maderno","92","Maschi","7"
"017187","Toscolano-Maderno","92","Femmine","13"
"017187","Toscolano-Maderno","93","Totale","26"
"017187","Toscolano-Maderno","93","Maschi","7"
"017187","Toscolano-Maderno","93","Femmine","19"
"017187","Toscolano-Maderno","94","Totale","16"
"017187","Toscolano-Maderno","94","Maschi","3"
"017187","Toscolano-Maderno","94","Femmine","13"
"017187","Toscolano-Maderno","95","Totale","11"
"017187","Toscolano-Maderno","95","Maschi","2"
"017187","Toscolano-Maderno","95","Femmine","9"
"017187","Toscolano-Maderno","96","Totale","7"
"017187","Toscolano-Maderno","96","Maschi","2"
"017187","Toscolano-Maderno","96","Femmine","5"
"017187","Toscolano-Maderno","97","Totale","2"
"017187","Toscolano-Maderno","97","Maschi","1"
"017187","Toscolano-Maderno","97","Femmine","1"
"017187","Toscolano-Maderno","98","Totale","1"
"017187","Toscolano-Maderno","98","Maschi","1"
"017187","Toscolano-Maderno","98","Femmine","0"
"017187","Toscolano-Maderno","99","Totale","0"
"017187","Toscolano-Maderno","99","Maschi","0"
"017187","Toscolano-Maderno","99","Femmine","0"
"017187","Toscolano-Maderno","100 e oltre","Totale","4"
"017187","Toscolano-Maderno","100 e oltre","Maschi","0"
"017187","Toscolano-Maderno","100 e oltre","Femmine","4"
"017188","Travagliato","0","Totale","122"
"017188","Travagliato","0","Maschi","64"
"017188","Travagliato","0","Femmine","58"
"017188","Travagliato","1","Totale","149"
"017188","Travagliato","1","Maschi","75"
"017188","Travagliato","1","Femmine","74"
"017188","Travagliato","2","Totale","136"
"017188","Travagliato","2","Maschi","65"
"017188","Travagliato","2","Femmine","71"
"017188","Travagliato","3","Totale","133"
"017188","Travagliato","3","Maschi","65"
"017188","Travagliato","3","Femmine","68"
"017188","Travagliato","4","Totale","156"
"017188","Travagliato","4","Maschi","86"
"017188","Travagliato","4","Femmine","70"
"017188","Travagliato","5","Totale","170"
"017188","Travagliato","5","Maschi","92"
"017188","Travagliato","5","Femmine","78"
"017188","Travagliato","6","Totale","171"
"017188","Travagliato","6","Maschi","86"
"017188","Travagliato","6","Femmine","85"
"017188","Travagliato","7","Totale","150"
"017188","Travagliato","7","Maschi","69"
"017188","Travagliato","7","Femmine","81"
"017188","Travagliato","8","Totale","152"
"017188","Travagliato","8","Maschi","93"
"017188","Travagliato","8","Femmine","59"
"017188","Travagliato","9","Totale","178"
"017188","Travagliato","9","Maschi","92"
"017188","Travagliato","9","Femmine","86"
"017188","Travagliato","10","Totale","152"
"017188","Travagliato","10","Maschi","82"
"017188","Travagliato","10","Femmine","70"
"017188","Travagliato","11","Totale","157"
"017188","Travagliato","11","Maschi","72"
"017188","Travagliato","11","Femmine","85"
"017188","Travagliato","12","Totale","149"
"017188","Travagliato","12","Maschi","82"
"017188","Travagliato","12","Femmine","67"
"017188","Travagliato","13","Totale","151"
"017188","Travagliato","13","Maschi","70"
"017188","Travagliato","13","Femmine","81"
"017188","Travagliato","14","Totale","158"
"017188","Travagliato","14","Maschi","91"
"017188","Travagliato","14","Femmine","67"
"017188","Travagliato","15","Totale","141"
"017188","Travagliato","15","Maschi","73"
"017188","Travagliato","15","Femmine","68"
"017188","Travagliato","16","Totale","151"
"017188","Travagliato","16","Maschi","83"
"017188","Travagliato","16","Femmine","68"
"017188","Travagliato","17","Totale","136"
"017188","Travagliato","17","Maschi","73"
"017188","Travagliato","17","Femmine","63"
"017188","Travagliato","18","Totale","146"
"017188","Travagliato","18","Maschi","84"
"017188","Travagliato","18","Femmine","62"
"017188","Travagliato","19","Totale","134"
"017188","Travagliato","19","Maschi","70"
"017188","Travagliato","19","Femmine","64"
"017188","Travagliato","20","Totale","136"
"017188","Travagliato","20","Maschi","72"
"017188","Travagliato","20","Femmine","64"
"017188","Travagliato","21","Totale","133"
"017188","Travagliato","21","Maschi","66"
"017188","Travagliato","21","Femmine","67"
"017188","Travagliato","22","Totale","139"
"017188","Travagliato","22","Maschi","62"
"017188","Travagliato","22","Femmine","77"
"017188","Travagliato","23","Totale","130"
"017188","Travagliato","23","Maschi","71"
"017188","Travagliato","23","Femmine","59"
"017188","Travagliato","24","Totale","117"
"017188","Travagliato","24","Maschi","55"
"017188","Travagliato","24","Femmine","62"
"017188","Travagliato","25","Totale","147"
"017188","Travagliato","25","Maschi","69"
"017188","Travagliato","25","Femmine","78"
"017188","Travagliato","26","Totale","151"
"017188","Travagliato","26","Maschi","75"
"017188","Travagliato","26","Femmine","76"
"017188","Travagliato","27","Totale","135"
"017188","Travagliato","27","Maschi","61"
"017188","Travagliato","27","Femmine","74"
"017188","Travagliato","28","Totale","129"
"017188","Travagliato","28","Maschi","56"
"017188","Travagliato","28","Femmine","73"
"017188","Travagliato","29","Totale","163"
"017188","Travagliato","29","Maschi","75"
"017188","Travagliato","29","Femmine","88"
"017188","Travagliato","30","Totale","158"
"017188","Travagliato","30","Maschi","75"
"017188","Travagliato","30","Femmine","83"
"017188","Travagliato","31","Totale","175"
"017188","Travagliato","31","Maschi","75"
"017188","Travagliato","31","Femmine","100"
"017188","Travagliato","32","Totale","172"
"017188","Travagliato","32","Maschi","80"
"017188","Travagliato","32","Femmine","92"
"017188","Travagliato","33","Totale","195"
"017188","Travagliato","33","Maschi","91"
"017188","Travagliato","33","Femmine","104"
"017188","Travagliato","34","Totale","177"
"017188","Travagliato","34","Maschi","94"
"017188","Travagliato","34","Femmine","83"
"017188","Travagliato","35","Totale","217"
"017188","Travagliato","35","Maschi","106"
"017188","Travagliato","35","Femmine","111"
"017188","Travagliato","36","Totale","213"
"017188","Travagliato","36","Maschi","103"
"017188","Travagliato","36","Femmine","110"
"017188","Travagliato","37","Totale","240"
"017188","Travagliato","37","Maschi","127"
"017188","Travagliato","37","Femmine","113"
"017188","Travagliato","38","Totale","264"
"017188","Travagliato","38","Maschi","138"
"017188","Travagliato","38","Femmine","126"
"017188","Travagliato","39","Totale","257"
"017188","Travagliato","39","Maschi","138"
"017188","Travagliato","39","Femmine","119"
"017188","Travagliato","40","Totale","247"
"017188","Travagliato","40","Maschi","136"
"017188","Travagliato","40","Femmine","111"
"017188","Travagliato","41","Totale","249"
"017188","Travagliato","41","Maschi","121"
"017188","Travagliato","41","Femmine","128"
"017188","Travagliato","42","Totale","240"
"017188","Travagliato","42","Maschi","119"
"017188","Travagliato","42","Femmine","121"
"017188","Travagliato","43","Totale","242"
"017188","Travagliato","43","Maschi","141"
"017188","Travagliato","43","Femmine","101"
"017188","Travagliato","44","Totale","244"
"017188","Travagliato","44","Maschi","127"
"017188","Travagliato","44","Femmine","117"
"017188","Travagliato","45","Totale","214"
"017188","Travagliato","45","Maschi","122"
"017188","Travagliato","45","Femmine","92"
"017188","Travagliato","46","Totale","225"
"017188","Travagliato","46","Maschi","110"
"017188","Travagliato","46","Femmine","115"
"017188","Travagliato","47","Totale","242"
"017188","Travagliato","47","Maschi","119"
"017188","Travagliato","47","Femmine","123"
"017188","Travagliato","48","Totale","247"
"017188","Travagliato","48","Maschi","133"
"017188","Travagliato","48","Femmine","114"
"017188","Travagliato","49","Totale","234"
"017188","Travagliato","49","Maschi","106"
"017188","Travagliato","49","Femmine","128"
"017188","Travagliato","50","Totale","274"
"017188","Travagliato","50","Maschi","134"
"017188","Travagliato","50","Femmine","140"
"017188","Travagliato","51","Totale","205"
"017188","Travagliato","51","Maschi","117"
"017188","Travagliato","51","Femmine","88"
"017188","Travagliato","52","Totale","193"
"017188","Travagliato","52","Maschi","100"
"017188","Travagliato","52","Femmine","93"
"017188","Travagliato","53","Totale","187"
"017188","Travagliato","53","Maschi","97"
"017188","Travagliato","53","Femmine","90"
"017188","Travagliato","54","Totale","171"
"017188","Travagliato","54","Maschi","91"
"017188","Travagliato","54","Femmine","80"
"017188","Travagliato","55","Totale","179"
"017188","Travagliato","55","Maschi","85"
"017188","Travagliato","55","Femmine","94"
"017188","Travagliato","56","Totale","174"
"017188","Travagliato","56","Maschi","94"
"017188","Travagliato","56","Femmine","80"
"017188","Travagliato","57","Totale","133"
"017188","Travagliato","57","Maschi","63"
"017188","Travagliato","57","Femmine","70"
"017188","Travagliato","58","Totale","153"
"017188","Travagliato","58","Maschi","68"
"017188","Travagliato","58","Femmine","85"
"017188","Travagliato","59","Totale","161"
"017188","Travagliato","59","Maschi","86"
"017188","Travagliato","59","Femmine","75"
"017188","Travagliato","60","Totale","135"
"017188","Travagliato","60","Maschi","62"
"017188","Travagliato","60","Femmine","73"
"017188","Travagliato","61","Totale","147"
"017188","Travagliato","61","Maschi","74"
"017188","Travagliato","61","Femmine","73"
"017188","Travagliato","62","Totale","138"
"017188","Travagliato","62","Maschi","65"
"017188","Travagliato","62","Femmine","73"
"017188","Travagliato","63","Totale","135"
"017188","Travagliato","63","Maschi","61"
"017188","Travagliato","63","Femmine","74"
"017188","Travagliato","64","Totale","154"
"017188","Travagliato","64","Maschi","68"
"017188","Travagliato","64","Femmine","86"
"017188","Travagliato","65","Totale","148"
"017188","Travagliato","65","Maschi","68"
"017188","Travagliato","65","Femmine","80"
"017188","Travagliato","66","Totale","150"
"017188","Travagliato","66","Maschi","75"
"017188","Travagliato","66","Femmine","75"
"017188","Travagliato","67","Totale","170"
"017188","Travagliato","67","Maschi","88"
"017188","Travagliato","67","Femmine","82"
"017188","Travagliato","68","Totale","142"
"017188","Travagliato","68","Maschi","68"
"017188","Travagliato","68","Femmine","74"
"017188","Travagliato","69","Totale","148"
"017188","Travagliato","69","Maschi","80"
"017188","Travagliato","69","Femmine","68"
"017188","Travagliato","70","Totale","108"
"017188","Travagliato","70","Maschi","61"
"017188","Travagliato","70","Femmine","47"
"017188","Travagliato","71","Totale","123"
"017188","Travagliato","71","Maschi","58"
"017188","Travagliato","71","Femmine","65"
"017188","Travagliato","72","Totale","97"
"017188","Travagliato","72","Maschi","48"
"017188","Travagliato","72","Femmine","49"
"017188","Travagliato","73","Totale","96"
"017188","Travagliato","73","Maschi","47"
"017188","Travagliato","73","Femmine","49"
"017188","Travagliato","74","Totale","124"
"017188","Travagliato","74","Maschi","58"
