WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel;NO2_population_weighted_mean_lag0;NO2_population_weighted_mean_lag0_WeekStart;PM25_population_weighted_mean_lag0;PM25_population_weighted_mean_lag0_WeekStart;NO2_population_weighted_mean_lag1;NO2_population_weighted_mean_lag1_WeekStart;PM25_population_weighted_mean_lag1;PM25_population_weighted_mean_lag1_WeekStart;NO2_population_weighted_mean_lag2;NO2_population_weighted_mean_lag2_WeekStart;PM25_population_weighted_mean_lag2;PM25_population_weighted_mean_lag2_WeekStart;NO2_population_weighted_mean_lag3;NO2_population_weighted_mean_lag3_WeekStart;PM25_population_weighted_mean_lag3;PM25_population_weighted_mean_lag3_WeekStart;NO2_population_weighted_mean_lag4;NO2_population_weighted_mean_lag4_WeekStart;PM25_population_weighted_mean_lag4;PM25_population_weighted_mean_lag4_WeekStart
2019-01-28;2019;5;Industrial;340591;2.965433613924032;4.374748598759216;41.7723588537855;28.51413461596345;2019-01-28;41.7723588537855;2019-01-28;28.51413461596345;2019-01-28;38.92268439886173;2019-01-21;37.99704554191151;2019-01-21;46.96192584572491;2019-01-14;28.537566895621758;2019-01-14;53.40570200521319;2019-01-07;34.80067405159358;2019-01-07;45.562023692778105;2018-12-31;30.447657554334093;2018-12-31
2019-02-04;2019;6;Agricultural;60103;2.1629535963263065;3.9931451009101044;46.57321737770007;37.09149318071785;2019-02-04;46.57321737770007;2019-02-04;37.09149318071785;2019-02-04;35.21036349067753;2019-01-28;24.347575143182727;2019-01-28;34.229220692731666;2019-01-21;36.28039712725451;2019-01-21;35.24661890033129;2019-01-14;22.987257847301358;2019-01-14;41.56897760450912;2019-01-07;30.321052776233252;2019-01-07
2019-02-04;2019;6;Industrial;340591;2.6718263254167023;3.9930591236996866;51.41841791370798;34.56797962537592;2019-02-04;51.41841791370798;2019-02-04;34.56797962537592;2019-02-04;41.7723588537855;2019-01-28;28.51413461596345;2019-01-28;38.92268439886173;2019-01-21;37.99704554191151;2019-01-21;46.96192584572491;2019-01-14;28.537566895621758;2019-01-14;53.40570200521319;2019-01-07;34.80067405159358;2019-01-07
2019-02-11;2019;7;Agricultural;60103;1.8301915045837978;4.825050330266376;45.40580764782864;34.58322357224253;2019-02-11;45.40580764782864;2019-02-11;34.58322357224253;2019-02-11;46.57321737770007;2019-02-04;37.09149318071785;2019-02-04;35.21036349067753;2019-01-28;24.347575143182727;2019-01-28;34.229220692731666;2019-01-21;36.28039712725451;2019-01-21;35.24661890033129;2019-01-14;22.987257847301358;2019-01-14
2019-02-11;2019;7;Industrial;340591;2.5250226811630374;4.374748598759216;50.63394126686956;30.457452535605285;2019-02-11;50.63394126686956;2019-02-11;30.457452535605285;2019-02-11;51.41841791370798;2019-02-04;34.56797962537592;2019-02-04;41.7723588537855;2019-01-28;28.51413461596345;2019-01-28;38.92268439886173;2019-01-21;37.99704554191151;2019-01-21;46.96192584572491;2019-01-14;28.537566895621758;2019-01-14
2019-02-18;2019;8;Agricultural;60103;2.1629535963263065;3.4940019632963413;39.52740186512811;33.991970350763324;2019-02-18;39.52740186512811;2019-02-18;33.991970350763324;2019-02-18;45.40580764782864;2019-02-11;34.58322357224253;2019-02-11;46.57321737770007;2019-02-04;37.09149318071785;2019-02-04;35.21036349067753;2019-01-28;24.347575143182727;2019-01-28;34.229220692731666;2019-01-21;36.28039712725451;2019-01-21
2019-02-18;2019;8;Industrial;340591;1.8203651887454455;3.7288125640430896;49.1577349097323;42.06674125551784;2019-02-18;49.1577349097323;2019-02-18;42.06674125551784;2019-02-18;50.63394126686956;2019-02-11;30.457452535605285;2019-02-11;51.41841791370798;2019-02-04;34.56797962537592;2019-02-04;41.7723588537855;2019-01-28;28.51413461596345;2019-01-28;38.92268439886173;2019-01-21;37.99704554191151;2019-01-21
2019-02-25;2019;9;Agricultural;60103;2.495715688068815;2.9948588256825786;45.55484009412322;36.247056535242294;2019-02-25;45.55484009412322;2019-02-25;36.247056535242294;2019-02-25;39.52740186512811;2019-02-18;33.991970350763324;2019-02-18;45.40580764782864;2019-02-11;34.58322357224253;2019-02-11;46.57321737770007;2019-02-04;37.09149318071785;2019-02-04;35.21036349067753;2019-01-28;24.347575143182727;2019-01-28
2019-02-25;2019;9;Industrial;340591;1.4386757136859165;3.640730377490891;56.567097458847854;38.991997894771245;2019-02-25;56.567097458847854;2019-02-25;38.991997894771245;2019-02-25;49.1577349097323;2019-02-18;42.06674125551784;2019-02-18;50.63394126686956;2019-02-11;30.457452535605285;2019-02-11;51.41841791370798;2019-02-04;34.56797962537592;2019-02-04;41.7723588537855;2019-01-28;28.51413461596345;2019-01-28
2019-03-04;2019;10;Agricultural;60103;0.9982862752275261;2.1629535963263065;29.59482110880196;21.493047524614322;2019-03-04;29.59482110880196;2019-03-04;21.493047524614322;2019-03-04;45.55484009412322;2019-02-25;36.247056535242294;2019-02-25;39.52740186512811;2019-02-18;33.991970350763324;2019-02-18;45.40580764782864;2019-02-11;34.58322357224253;2019-02-11;46.57321737770007;2019-02-04;37.09149318071785;2019-02-04
2019-03-04;2019;10;Industrial;340591;1.5561186290888487;4.345387869908483;42.9011691415431;22.133861331815183;2019-03-04;42.9011691415431;2019-03-04;22.133861331815183;2019-03-04;56.567097458847854;2019-02-25;38.991997894771245;2019-02-25;49.1577349097323;2019-02-18;42.06674125551784;2019-02-18;50.63394126686956;2019-02-11;30.457452535605285;2019-02-11;51.41841791370798;2019-02-04;34.56797962537592;2019-02-04
2019-03-11;2019;11;Agricultural;60103;1.6638104587125433;4.325907192652613;27.41607896033167;17.98656651099267;2019-03-11;27.41607896033167;2019-03-11;17.98656651099267;2019-03-11;29.59482110880196;2019-03-04;21.493047524614322;2019-03-04;45.55484009412322;2019-02-25;36.247056535242294;2019-02-25;39.52740186512811;2019-02-18;33.991970350763324;2019-02-18;45.40580764782864;2019-02-11;34.58322357224253;2019-02-11
2019-03-11;2019;11;Industrial;340591;1.6735615444917804;3.4939267332372257;37.893371539336734;20.379380195886032;2019-03-11;37.893371539336734;2019-03-11;20.379380195886032;2019-03-11;42.9011691415431;2019-03-04;22.133861331815183;2019-03-04;56.567097458847854;2019-02-25;38.991997894771245;2019-02-25;49.1577349097323;2019-02-18;42.06674125551784;2019-02-18;50.63394126686956;2019-02-11;30.457452535605285;2019-02-11
2019-03-18;2019;12;Agricultural;60103;0.6655241834850174;2.495715688068815;28.66662304412079;23.08217811106624;2019-03-18;28.66662304412079;2019-03-18;23.08217811106624;2019-03-18;27.41607896033167;2019-03-11;17.98656651099267;2019-03-11;29.59482110880196;2019-03-04;21.493047524614322;2019-03-04;45.55484009412322;2019-02-25;36.247056535242294;2019-02-25;39.52740186512811;2019-02-18;33.991970350763324;2019-02-18
2019-03-18;2019;12;Industrial;340591;1.4386757136859165;3.8462554794460218;37.61225680866927;18.726231683520826;2019-03-18;37.61225680866927;2019-03-18;18.726231683520826;2019-03-18;37.893371539336734;2019-03-11;20.379380195886032;2019-03-11;42.9011691415431;2019-03-04;22.133861331815183;2019-03-04;56.567097458847854;2019-02-25;38.991997894771245;2019-02-25;49.1577349097323;2019-02-18;42.06674125551784;2019-02-18
2019-03-25;2019;13;Agricultural;60103;1.3310483669700348;2.9948588256825786;26.942751433941446;22.3480233489853;2019-03-25;26.942751433941446;2019-03-25;22.3480233489853;2019-03-25;28.66662304412079;2019-03-18;23.08217811106624;2019-03-18;27.41607896033167;2019-03-11;17.98656651099267;2019-03-11;29.59482110880196;2019-03-04;21.493047524614322;2019-03-04;45.55484009412322;2019-02-25;36.247056535242294;2019-02-25
2019-03-25;2019;13;Industrial;340591;1.8497259175961784;3.963698394848954;36.16377265077368;19.437766754757188;2019-03-25;36.16377265077368;2019-03-25;19.437766754757188;2019-03-25;37.61225680866927;2019-03-18;18.726231683520826;2019-03-18;37.893371539336734;2019-03-11;20.379380195886032;2019-03-11;42.9011691415431;2019-03-04;22.133861331815183;2019-03-04;56.567097458847854;2019-02-25;38.991997894771245;2019-02-25
2019-04-01;2019;14;Agricultural;60103;2.495715688068815;3.82676405503885;19.369011854197804;19.408152694414554;2019-04-01;19.369011854197804;2019-04-01;19.408152694414554;2019-04-01;26.942751433941446;2019-03-25;22.3480233489853;2019-03-25;28.66662304412079;2019-03-18;23.08217811106624;2019-03-18;27.41607896033167;2019-03-11;17.98656651099267;2019-03-11;29.59482110880196;2019-03-04;21.493047524614322;2019-03-04
2019-04-01;2019;14;Industrial;340591;1.8497259175961784;3.7288125640430896;31.10840805834786;17.62364134056977;2019-04-01;31.10840805834786;2019-04-01;17.62364134056977;2019-04-01;36.16377265077368;2019-03-25;19.437766754757188;2019-03-25;37.61225680866927;2019-03-18;18.726231683520826;2019-03-18;37.893371539336734;2019-03-11;20.379380195886032;2019-03-11;42.9011691415431;2019-03-04;22.133861331815183;2019-03-04
2019-04-08;2019;15;Agricultural;60103;1.6638104587125433;2.495715688068815;15.121614936246953;22.142988221912614;2019-04-08;15.121614936246953;2019-04-08;22.142988221912614;2019-04-08;19.369011854197804;2019-04-01;19.408152694414554;2019-04-01;26.942751433941446;2019-03-25;22.3480233489853;2019-03-25;28.66662304412079;2019-03-18;23.08217811106624;2019-03-18;27.41607896033167;2019-03-11;17.98656651099267;2019-03-11
2019-04-08;2019;15;Industrial;340591;1.6148400867903143;3.904976937147488;29.42102678920795;20.044859518119328;2019-04-08;29.42102678920795;2019-04-08;20.044859518119328;2019-04-08;31.10840805834786;2019-04-01;17.62364134056977;2019-04-01;36.16377265077368;2019-03-25;19.437766754757188;2019-03-25;37.61225680866927;2019-03-18;18.726231683520826;2019-03-18;37.893371539336734;2019-03-11;20.379380195886032;2019-03-11
2019-04-15;2019;16;Agricultural;60103;1.9965725504550522;2.1629535963263065;16.26337693473743;20.16904124127637;2019-04-15;16.26337693473743;2019-04-15;20.16904124127637;2019-04-15;15.121614936246953;2019-04-08;22.142988221912614;2019-04-08;19.369011854197804;2019-04-01;19.408152694414554;2019-04-01;26.942751433941446;2019-03-25;22.3480233489853;2019-03-25;28.66662304412079;2019-03-18;23.08217811106624;2019-03-18
2019-04-15;2019;16;Industrial;340591;1.4386757136859165;3.611369648640158;26.644380552777346;17.304207705584446;2019-04-15;26.644380552777346;2019-04-15;17.304207705584446;2019-04-15;29.42102678920795;2019-04-08;20.044859518119328;2019-04-08;31.10840805834786;2019-04-01;17.62364134056977;2019-04-01;36.16377265077368;2019-03-25;19.437766754757188;2019-03-25;37.61225680866927;2019-03-18;18.726231683520826;2019-03-18
2019-04-22;2019;17;Agricultural;60103;1.6638104587125433;3.4940019632963413;10.237942312530523;12.562491939695178;2019-04-22;10.237942312530523;2019-04-22;12.562491939695178;2019-04-22;16.26337693473743;2019-04-15;20.16904124127637;2019-04-15;15.121614936246953;2019-04-08;22.142988221912614;2019-04-08;19.369011854197804;2019-04-01;19.408152694414554;2019-04-01;26.942751433941446;2019-03-25;22.3480233489853;2019-03-25
2019-04-22;2019;17;Industrial;340591;1.4386757136859165;3.7288125640430896;18.379163008172384;11.266253389392503;2019-04-22;18.379163008172384;2019-04-22;11.266253389392503;2019-04-22;26.644380552777346;2019-04-15;17.304207705584446;2019-04-15;29.42102678920795;2019-04-08;20.044859518119328;2019-04-08;31.10840805834786;2019-04-01;17.62364134056977;2019-04-01;36.16377265077368;2019-03-25;19.437766754757188;2019-03-25
2019-04-29;2019;18;Agricultural;60103;0.3327620917425087;3.9931451009101044;10.847533282452108;13.03707211673647;2019-04-29;10.847533282452108;2019-04-29;13.03707211673647;2019-04-29;10.237942312530523;2019-04-22;12.562491939695178;2019-04-22;16.26337693473743;2019-04-15;20.16904124127637;2019-04-15;15.121614936246953;2019-04-08;22.142988221912614;2019-04-08;19.369011854197804;2019-04-01;19.408152694414554;2019-04-01
2019-04-29;2019;18;Industrial;340591;1.1157076963278536;3.611369648640158;21.77194941775117;11.637946232388703;2019-04-29;21.77194941775117;2019-04-29;11.637946232388703;2019-04-29;18.379163008172384;2019-04-22;11.266253389392503;2019-04-22;26.644380552777346;2019-04-15;17.304207705584446;2019-04-15;29.42102678920795;2019-04-08;20.044859518119328;2019-04-08;31.10840805834786;2019-04-01;17.62364134056977;2019-04-01
2019-05-06;2019;19;Agricultural;60103;2.3293346421975607;3.3276209174250866;11.913238773184608;12.824368864918807;2019-05-06;11.913238773184608;2019-05-06;12.824368864918807;2019-05-06;10.847533282452108;2019-04-29;13.03707211673647;2019-04-29;10.237942312530523;2019-04-22;12.562491939695178;2019-04-22;16.26337693473743;2019-04-15;20.16904124127637;2019-04-15;15.121614936246953;2019-04-08;22.142988221912614;2019-04-08
2019-05-06;2019;19;Industrial;340591;1.2037898828800526;3.582008919789425;24.085667158861355;13.323853927395406;2019-05-06;24.085667158861355;2019-05-06;13.323853927395406;2019-05-06;21.77194941775117;2019-04-29;11.637946232388703;2019-04-29;18.379163008172384;2019-04-22;11.266253389392503;2019-04-22;26.644380552777346;2019-04-15;17.304207705584446;2019-04-15;29.42102678920795;2019-04-08;20.044859518119328;2019-04-08
2019-05-13;2019;20;Agricultural;60103;2.3293346421975607;2.828477779811324;11.132143332832978;11.470745057579647;2019-05-13;11.132143332832978;2019-05-13;11.470745057579647;2019-05-13;11.913238773184608;2019-05-06;12.824368864918807;2019-05-06;10.847533282452108;2019-04-29;13.03707211673647;2019-04-29;10.237942312530523;2019-04-22;12.562491939695178;2019-04-22;16.26337693473743;2019-04-15;20.16904124127637;2019-04-15
2019-05-13;2019;20;Industrial;340591;1.7910044598947126;3.7288125640430896;23.698533520694106;12.279061057653857;2019-05-13;23.698533520694106;2019-05-13;12.279061057653857;2019-05-13;24.085667158861355;2019-05-06;13.323853927395406;2019-05-06;21.77194941775117;2019-04-29;11.637946232388703;2019-04-29;18.379163008172384;2019-04-22;11.266253389392503;2019-04-22;26.644380552777346;2019-04-15;17.304207705584446;2019-04-15
2019-05-20;2019;21;Agricultural;60103;1.4974294128412893;4.159526146781358;11.956768224745613;18.009420778567307;2019-05-20;11.956768224745613;2019-05-20;18.009420778567307;2019-05-20;11.132143332832978;2019-05-13;11.470745057579647;2019-05-13;11.913238773184608;2019-05-06;12.824368864918807;2019-05-06;10.847533282452108;2019-04-29;13.03707211673647;2019-04-29;10.237942312530523;2019-04-22;12.562491939695178;2019-04-22
2019-05-20;2019;21;Industrial;340591;2.1139724772527755;3.523287462087959;22.368279199084295;16.543628028093796;2019-05-20;22.368279199084295;2019-05-20;16.543628028093796;2019-05-20;23.698533520694106;2019-05-13;12.279061057653857;2019-05-13;24.085667158861355;2019-05-06;13.323853927395406;2019-05-06;21.77194941775117;2019-04-29;11.637946232388703;2019-04-29;18.379163008172384;2019-04-22;11.266253389392503;2019-04-22
2019-05-27;2019;22;Agricultural;60103;0.6655241834850174;3.161239871553833;13.100273997509499;14.846174500049683;2019-05-27;13.100273997509499;2019-05-27;14.846174500049683;2019-05-27;11.956768224745613;2019-05-20;18.009420778567307;2019-05-20;11.132143332832978;2019-05-13;11.470745057579647;2019-05-13;11.913238773184608;2019-05-06;12.824368864918807;2019-05-06;10.847533282452108;2019-04-29;13.03707211673647;2019-04-29
2019-05-27;2019;22;Industrial;340591;1.5854793579395814;2.8479906985211003;22.247256752770642;14.355112876552585;2019-05-27;22.247256752770642;2019-05-27;14.355112876552585;2019-05-27;22.368279199084295;2019-05-20;16.543628028093796;2019-05-20;23.698533520694106;2019-05-13;12.279061057653857;2019-05-13;24.085667158861355;2019-05-06;13.323853927395406;2019-05-06;21.77194941775117;2019-04-29;11.637946232388703;2019-04-29
2019-06-03;2019;23;Agricultural;60103;1.9965725504550522;3.9931451009101044;14.446118262906529;16.69519256993173;2019-06-03;14.446118262906529;2019-06-03;16.69519256993173;2019-06-03;13.100273997509499;2019-05-27;14.846174500049683;2019-05-27;11.956768224745613;2019-05-20;18.009420778567307;2019-05-20;11.132143332832978;2019-05-13;11.470745057579647;2019-05-13;11.913238773184608;2019-05-06;12.824368864918807;2019-05-06
2019-06-03;2019;23;Industrial;340591;1.4386757136859165;3.523287462087959;22.12098976710907;20.295349061203854;2019-06-03;22.12098976710907;2019-06-03;20.295349061203854;2019-06-03;22.247256752770642;2019-05-27;14.355112876552585;2019-05-27;22.368279199084295;2019-05-20;16.543628028093796;2019-05-20;23.698533520694106;2019-05-13;12.279061057653857;2019-05-13;24.085667158861355;2019-05-06;13.323853927395406;2019-05-06
2019-06-10;2019;24;Agricultural;60103;1.4974294128412893;3.6603830091675955;14.407143174269605;10.423021710497107;2019-06-10;14.407143174269605;2019-06-10;10.423021710497107;2019-06-10;14.446118262906529;2019-06-03;16.69519256993173;2019-06-03;13.100273997509499;2019-05-27;14.846174500049683;2019-05-27;11.956768224745613;2019-05-20;18.009420778567307;2019-05-20;11.132143332832978;2019-05-13;11.470745057579647;2019-05-13
2019-06-10;2019;24;Industrial;340591;1.3212327982829846;3.8462554794460218;20.764933149527142;14.450736099083347;2019-06-10;20.764933149527142;2019-06-10;14.450736099083347;2019-06-10;22.12098976710907;2019-06-03;20.295349061203854;2019-06-03;22.247256752770642;2019-05-27;14.355112876552585;2019-05-27;22.368279199084295;2019-05-20;16.543628028093796;2019-05-20;23.698533520694106;2019-05-13;12.279061057653857;2019-05-13
2019-06-17;2019;25;Agricultural;60103;1.9965725504550522;4.325907192652613;18.855284705822662;10.39194117510259;2019-06-17;18.855284705822662;2019-06-17;10.39194117510259;2019-06-17;14.407143174269605;2019-06-10;10.423021710497107;2019-06-10;14.446118262906529;2019-06-03;16.69519256993173;2019-06-03;13.100273997509499;2019-05-27;14.846174500049683;2019-05-27;11.956768224745613;2019-05-20;18.009420778567307;2019-05-20
2019-06-17;2019;25;Industrial;340591;1.5854793579395814;3.464566004386493;21.78080728815061;12.741792574768729;2019-06-17;21.78080728815061;2019-06-17;12.741792574768729;2019-06-17;20.764933149527142;2019-06-10;14.450736099083347;2019-06-10;22.12098976710907;2019-06-03;20.295349061203854;2019-06-03;22.247256752770642;2019-05-27;14.355112876552585;2019-05-27;22.368279199084295;2019-05-20;16.543628028093796;2019-05-20
2019-06-24;2019;26;Agricultural;60103;1.8301915045837978;2.6620967339400696;21.187321061232947;11.111165609929872;2019-06-24;21.187321061232947;2019-06-24;11.111165609929872;2019-06-24;18.855284705822662;2019-06-17;10.39194117510259;2019-06-17;14.407143174269605;2019-06-10;10.423021710497107;2019-06-10;14.446118262906529;2019-06-03;16.69519256993173;2019-06-03;13.100273997509499;2019-05-27;14.846174500049683;2019-05-27
2019-06-24;2019;26;Industrial;340591;1.9084473752976443;4.02241985255042;21.71829579668031;11.633957649470812;2019-06-24;21.71829579668031;2019-06-24;11.633957649470812;2019-06-24;21.78080728815061;2019-06-17;12.741792574768729;2019-06-17;20.764933149527142;2019-06-10;14.450736099083347;2019-06-10;22.12098976710907;2019-06-03;20.295349061203854;2019-06-03;22.247256752770642;2019-05-27;14.355112876552585;2019-05-27
2019-07-01;2019;27;Agricultural;60103;0.9982862752275261;3.82676405503885;18.78202525597414;10.015737943369619;2019-07-01;18.78202525597414;2019-07-01;10.015737943369619;2019-07-01;21.187321061232947;2019-06-24;11.111165609929872;2019-06-24;18.855284705822662;2019-06-17;10.39194117510259;2019-06-17;14.407143174269605;2019-06-10;10.423021710497107;2019-06-10;14.446118262906529;2019-06-03;16.69519256993173;2019-06-03
